LATITUDE,LONGITUDE,NUMBER,X,Y,NAME
1.311528574,103.8016552,11239,24476.16282,32647.7062,Fairlodge Holland Rd
1.311198879,103.79274,11259,23483.9902,32611.26459,Opp Blk 21 Holland Dr
1.312231684,103.7944462,11261,23673.87552,32725.46385,Holland Village Holland Rd
1.312561126,103.794538,11269,23684.08683,32761.89166,Opp Holland Village Holland Rd
1.314734444,103.7900842,11271,23188.42533,33002.21419,Aft East Sussex Lane Holland Rd
1.314668789,103.7906926,11279,23256.13771,32994.95322,Aft Coronation Rd West Holland Rd
1.316226944,103.7885219,11281,23014.56785,33167.25029,Aft Tan Boon Chong Ave Holland Rd
1.316188914,103.7890434,11289,23072.6036,33163.04408,Opp Tan Boon Chong Ave Holland Rd
1.317927778,103.7859233,11291,22725.3711,33355.32519,Cold Storage Jelita Holland Rd
1.318269756,103.7855884,11299,22688.10113,33393.14009,Opp Cold Storage Jelita Holland Rd
1.318039721,103.7879007,11301,22945.4305,33367.69917,Hse No. 578 Sixth Ave
1.318624439,103.7884299,11309,23004.33295,33432.35319,Hse No. 589 Sixth Ave
1.319896389,103.7891869,11311,23088.58313,33572.99747,Hse No. 532 Sixth Ave
1.32030638,103.7895997,11319,23134.52031,33618.33136,Opp Hse No. 516 Sixth Ave
1.321231389,103.7901036,11321,23190.60173,33720.61317,Opp Regent Villa Sixth Ave
1.322361397,103.7909809,11329,23288.24193,33845.56199,Regent Villa Sixth Ave
1.323209188,103.7914467,11331,23340.07638,33939.30556,Opp Dynasty Gdn II Sixth Ave
1.323986389,103.7920472,11339,23406.91151,34025.24333,Dynasty Lodge Sixth Ave
1.325515062,103.7928279,11341,23493.79692,34194.27474,Garlick Ville Sixth Ave
1.325666111,103.7930739,11349,23521.1723,34210.97654,Opp Garlick Ville Sixth Ave
1.309345712,103.7894511,11351,23117.96369,32406.357,Blk 13 Ghim Moh Rd
1.309310226,103.7896861,11359,23144.11199,32402.4327,Opp Blk 13 Ghim Moh Rd
1.306496986,103.7905812,11361,23243.72874,32091.35729,Buona Vista Stn Exit C Nth Buona Vista Rd
1.306325964,103.7908483,11369,23273.44773,32072.44599,Buona Vista Stn Exit D Nth Buona Vista Rd
1.309170025,103.7923632,11379,23442.05326,32386.92488,Buona Vista Ter Nth Buona Vista Rd
1.308411379,103.7932829,11381,23544.40702,32303.03604,Blk 10A Holland Dr
1.30906501,103.7929322,11389,23505.3705,32375.31189,Blk 46 Holland Dr
1.309067222,103.7950744,11401,23743.78573,32375.55272,Holland V Stn/Blk12 Holland Ave
1.307644167,103.7943258,11409,23660.46987,32218.19987,Blk 9 Holland Ave
1.311029814,103.796044,11419,23851.69059,32592.56445,Holland V Stn Exit A Holland Ave
1.30454,103.7983633,11429,24109.80137,31874.95038,Opp Blk 115B C`wealth Dr
1.306064722,103.8002978,11439,24325.08961,32043.54341,Blk 92 C`wealth Dr
1.297804167,103.7975406,11441,24018.22325,31130.13781,Blk 58 C`wealth Dr
1.298405278,103.7976033,11449,24025.21071,31196.60548,Blk 37B C`wealth Dr
1.300349722,103.7970728,11451,23966.16774,31411.61296,Blk 72 C`wealth Dr
1.300970556,103.7968519,11459,23941.59188,31480.26195,Blk 50 C`wealth Dr
1.301135034,103.8018858,11469,24501.81983,31498.44154,Queensway Sec Sch Margaret Dr
1.299518926,103.8031516,11471,24642.68124,31319.7389,Opp The Fisherman Ch Margaret Dr
1.299380751,103.8037199,11479,24705.92692,31304.45951,The Fisherman Ch Margaret Dr
1.298115189,103.8060054,11481,24960.28618,31164.51729,Queenstown Lib Margaret Dr
1.298453515,103.8049972,11489,24848.08313,31201.92886,Opp Queenstown Lib Margaret Dr
1.297102028,103.8076365,11491,25141.81153,31052.48529,Opp Queenstown Pr Sch Margaret Dr
1.296850536,103.8078866,11499,25169.64895,31024.67627,Queenstown Pr Sch Margaret Dr
1.285946874,103.8025188,11511,24572.24679,29819.012,Alexandra Hosp Alexandra Rd
1.286657422,103.8033413,11519,24663.7795,29897.57973,Opp Queensway Shop Ctr Alexandra Rd
1.28857101,103.80543,11521,24896.24066,30109.17179,Anchorpoint Alexandra Rd
1.289031206,103.8060909,11529,24969.79379,30160.05712,Bef IKEA Ind Bldg Alexandra Rd
1.291088333,103.8075308,11531,25130.04504,30387.52191,Opp Lea Hin Hardware Fty Alexandra Rd
1.291170495,103.8078618,11539,25166.87947,30396.60664,Lea Hin Hardware Fty Alexandra Rd
1.29235984,103.805785,11541,24935.75046,30528.12066,Opp Queens Stirling Rd
1.291267031,103.804096,11551,24747.77594,30407.2855,Tiong Ghee Tp Stirling Rd
1.29107396,103.8024759,11561,24567.47753,30385.93894,Blk 166 Stirling Rd
1.292564891,103.8030332,11579,24629.50035,30550.79757,Blk 158 Mei Ling St
1.292991881,103.8040053,11589,24737.68028,30598.01071,Blk 157 Mei Ling St
1.294208056,103.8031489,11599,24642.37631,30732.4902,Blk 153 Mei Ling St
1.291889722,103.8021219,11609,24528.08312,30476.14213,Blk 163 Mei Chin Rd
1.319076389,103.7824306,12021,22336.66156,33482.34041,Bef Moonbeam Wk Holland Rd
1.319583694,103.7824392,12029,22337.62592,33538.43559,Opp Moonbeam Wk Holland Rd
1.320800851,103.7796286,12031,22024.83035,33673.02922,Pandan Valley Condo Ulu Pandan Rd
1.321045262,103.78019,12039,22087.31242,33700.05357,Opp Pandan Valley Condo Ulu Pandan Rd
1.320491727,103.7765344,12041,21680.48289,33638.85548,Aft Pandan Valley Ulu Pandan Rd
1.32091132,103.7765589,12049,21683.20708,33685.25187,Opp Pandan Valley Ulu Pandan Rd
1.320428951,103.7750613,12051,21516.53997,33631.9178,Pine Gr Condo Ulu Pandan Rd
1.320727311,103.775159,12059,21527.41021,33664.90872,Opp Pine Gr Condo Ulu Pandan Rd
1.321785002,103.7708734,12061,21050.47022,33781.87439,Blk 109 Clementi Rd
1.321304981,103.7710029,12069,21064.87844,33728.7957,Opp Blk 109A Clementi Rd
1.3240225,103.7721939,12071,21197.43387,34029.28193,Blk 116 Clementi Rd
1.323831876,103.7726309,12079,21246.07319,34008.20248,Opp Blk 116 Clementi Rd
1.326724152,103.7756168,12081,21578.37443,34328.00776,Maju Camp Clementi Rd
1.326528056,103.7757483,12089,21593.01449,34306.32414,Opp Maju Camp Clementi Rd
1.329183155,103.7771471,12091,21748.69167,34599.90791,SIM HQ Clementi Rd
1.328040276,103.7767108,12099,21700.13387,34473.53531,Opp SIM HQ Clementi Rd
1.332438964,103.7776851,12101,21808.56774,34959.91737,Ngee Ann Poly Clementi Rd
1.33111288,103.7779859,12109,21842.03924,34813.28507,Opp Ngee Ann Poly Clementi Rd
1.319117911,103.7722298,12111,21201.41795,33486.95723,Bef Clementi Rd Ulu Pandan Rd
1.319645982,103.7727927,12119,21264.05963,33545.34712,Police KINS Trg Camp Ulu Pandan Rd
1.311648333,103.7871517,12121,22862.05989,32660.97364,Blk 7 Ghim Moh Rd
1.311821111,103.7873261,12129,22881.47421,32680.07819,Blk 3 Ghim Moh Rd
1.314159444,103.7850617,12131,22629.46799,32938.64387,Aft Grove Ave Mt Sinai Rd
1.314531859,103.7850416,12139,22627.23226,32979.8237,Aft Mt Sinai Lane Mt Sinai Rd
1.315743898,103.7823915,12141,22332.31284,33113.85067,Opp Henry Pk Mt Sinai Rd
1.315769005,103.782661,12149,22362.29936,33116.62617,Henry Pk Mt Sinai Rd
1.318650645,103.7812757,12151,22208.14186,33435.26643,Bef Moonbeam Terr Moonbeam Walk
1.319165492,103.7772417,12169,21759.19353,33492.20543,Pandan Valley Pandan Valley
1.316795047,103.7769949,12179,21731.72526,33230.09423,Montview Mt Sinai Rise
1.316426937,103.780224,12189,22091.08968,33189.38261,Bef Mt Sinai Dr Mt Sinai Rise
1.315479989,103.7782062,12199,21866.52597,33084.67881,Opp Village Twr Mt Sinai Rise
1.326708269,103.7639951,12201,20284.99816,34326.28467,Logishub @ Clementi Clementi Ave 6
1.326532028,103.7642997,12209,20318.89501,34306.79589,Opp Logishub @ Clementi Clementi Ave 6
1.317213361,103.7807071,12211,22144.85571,33276.34025,Bef Mt Sinai Wk Mt Sinai Dr
1.306348492,103.8198382,13011,26499.76137,32074.90109,Opp S`pore Botanic Gdns Napier Rd
1.306738022,103.8201308,13019,26532.32224,32117.97313,S`pore Botanic Gdns Napier Rd
1.30633973,103.8143067,13021,25884.15454,32073.93623,Aft Min Of Foreign Affairs Holland Rd
1.306717833,103.8145186,13029,25907.73513,32115.74472,Bef Tyersall Ave Holland Rd
1.299129722,103.8170739,13031,26192.11105,31276.68849,Opp Chatsworth Rd Tanglin Rd
1.299815727,103.8174427,13039,26233.15196,31352.54313,Bef Chatsworth Rd Tanglin Rd
1.302428343,103.8196763,13041,26481.74339,31641.43132,Aft Rochalie Dr Tanglin Rd
1.302616713,103.8204507,13049,26567.92152,31662.25986,Bef Rochalie Dr Tanglin Rd
1.293343059,103.8263656,13051,27226.19608,30636.82438,Opp Valley Pt River Valley Rd
1.293282736,103.8266349,13059,27256.16747,30630.15409,Valley Pt River Valley Rd
1.294849549,103.8285255,13062,27466.57701,30803.40374,Stellar Rv River Valley Rd
1.295448293,103.8295417,13063,27579.66937,30869.60959,Rv Suites River Valley Rd
1.29488,103.8288081,13069,27498.01821,30806.77077,Rv Residences River Valley Rd
1.296361993,103.8322513,13071,27881.2206,30970.64151,Riva Lodge River Valley Rd
1.296169722,103.8325586,13079,27915.42222,30949.38114,The Cosmopolitan River Valley Rd
1.295911389,103.8362428,13081,28325.43761,30920.81618,St. Thomas Wk River Valley Rd
1.295751111,103.8360411,13089,28302.99387,30903.09344,Opp St. Thomas Wk River Valley Rd
1.295931389,103.8393781,13091,28674.36649,30923.02829,Aft Kim Yam Rd River Valley Rd
1.295780242,103.8396127,13099,28700.48266,30906.31535,Bef Kim Yam Rd River Valley Rd
1.294141627,103.8423121,13101,29000.90022,30725.12658,Opp Mohd Sultan Rd River Valley Rd
1.293509444,103.8427242,13109,29046.76022,30655.22324,UE Sq/Bef Mohd Sultan Rd River Valley Rd
1.293626774,103.8328385,13119,27946.57528,30668.19505,Opp Great World City Kim Seng Rd
1.294092217,103.8308378,13121,27723.90688,30719.66145,Opp Great World City Zion Rd
1.295042619,103.8320553,13139,27859.41145,30824.75192,The Trillium Kim Seng Rd
1.297455989,103.8299632,13141,27626.57682,31091.61018,Aft Zion Full Gospel Ch Hoot Kiam Rd
1.297960115,103.8305318,13159,27689.86018,31147.35376,Bef Zion Full Gospel Ch Irwell Bank Rd
1.299103052,103.8283929,13169,27451.81495,31273.73415,Grange 80 Condo Grange Rd
1.299068091,103.826507,13171,27241.93593,31269.86888,Gramercy Pk Grange Rd
1.2992575,103.8266525,13179,27258.12496,31290.81268,Cliveden At Grange Grange Rd
1.300232237,103.8240347,13181,26966.79095,31398.59496,Aft One Tree Hill Grange Rd
1.300381667,103.8241475,13189,26979.34129,31415.11815,Bef One Tree Hill Grange Rd
1.302660531,103.829878,13191,27617.09396,31667.10165,Bef Orchard Blvd Paterson Rd
1.302299269,103.8299923,13199,27629.81808,31627.15506,Aft Orchard Blvd Paterson Rd
1.304536223,103.8220956,13201,26750.98519,31874.50845,British High Comm Tanglin Rd
1.304031071,103.8220561,13209,26746.58407,31818.65141,Opp British High Comm Tanglin Rd
1.292416994,103.841096,13211,28865.55864,30534.4251,Aft Unity St Mohd Sultan Rd
1.267035026,103.8190147,14009,26408.08602,27727.82145,HarbourFront Int Seah Im Rd
1.267954444,103.8255261,14011,27132.75736,27829.48282,Bef Mt Faber Lodge Kg Bahru Rd
1.268488925,103.8257172,14019,27154.02145,27888.58289,Opp Mt Faber Lodge Kg Bahru Rd
1.271329722,103.8247836,14021,27050.12398,28202.70384,The Pearl @ Mt Faber Lower Delta Rd
1.272473333,103.8241878,14029,26983.81282,28329.15866,Blk 105 Lower Delta Rd
1.276242778,103.8230603,14031,26858.3325,28745.96486,St. Theresa`s Convent Lower Delta Rd
1.276636379,103.8234583,14039,26902.62576,28789.48701,Opp St. Theresa`s Convent Lower Delta Rd
1.273272781,103.8124708,14041,25679.80419,28417.56502,Blk 54 Henderson Rd
1.273241668,103.8130423,14049,25743.41065,28414.1242,Opp Blk 55 Henderson Rd
1.275815,103.8150756,14051,25969.69597,28698.66831,Aft Telok Blangah Hts Henderson Rd
1.275374851,103.8151437,14059,25977.2745,28649.99889,Bef Telok Blangah Hts Henderson Rd
1.272312698,103.8386204,14061,28590.04669,28311.39526,Opp Former Railway Stn Keppel Rd
1.272613333,103.8369486,14069,28403.99427,28344.63761,Former Railway Stn Keppel Rd
1.272203424,103.8339026,14071,28064.99543,28299.31173,Keppel Workshop Keppel Rd
1.270677606,103.8306137,14081,27698.96538,28130.59484,Tg Pagar DP Blk F5 Keppel Rd
1.27046005,103.8297928,14089,27607.6049,28106.53876,Opp Tg Pagar DP Blk F5 Keppel Rd
1.268375,103.8282581,14101,27436.80222,27875.98497,Opp Keppel DP Blk 517 Keppel Rd
1.268046016,103.8272249,14109,27321.82028,27839.60782,Keppel DP Blk 517 Keppel Rd
1.265923609,103.8222828,14119,26771.7983,27604.92491,Opp VivoCity Telok Blangah Rd
1.2659135,103.8192566,14121,26435.00779,27603.80878,Aft HarbourFront Stn Telok Blangah Rd
1.266078691,103.8197788,14129,26493.12124,27622.07441,Harbourfront Stn Exit A Telok Blangah Rd
1.267401303,103.8167544,14131,26156.53332,27768.3239,Caribbean at Keppel Bay Telok Blangah Rd
1.268635277,103.8154695,14139,26013.53597,27904.7714,Bef Seah Im Rd Telok Blangah Rd
1.265524215,103.8221133,14141,26752.9327,27560.76204,HarbourFront Stn/Vivocity Telok Blangah Rd
1.269647659,103.8129359,14151,25731.56839,28016.71741,Opp Chr Community Chapel Telok Blangah Rd
1.269940464,103.8131542,14159,25755.85815,28049.09413,Bef Chr Community Chapel Telok Blangah Rd
1.270758665,103.8100991,14161,25415.8541,28139.56941,Telok Blangah Stn Telok Blangah Rd
1.271185504,103.8094181,14169,25340.06162,28186.7677,Opp Telok Blangah Stn Telok Blangah Rd
1.271459598,103.8065486,14171,25020.70496,28217.07878,Opp Yeo`s Bldg Telok Blangah Rd
1.271884546,103.8063,14179,24993.04205,28264.06757,Yeo`s Bldg Telok Blangah Rd
1.272693033,103.8039836,14189,24735.24866,28353.46877,Aft Alexandra Rd Telok Blangah Rd
1.281218333,103.8121144,14191,25640.15258,29296.1435,Blk 105 CP Depot Rd
1.281316767,103.8127506,14199,25710.9476,29307.02728,Blk 118 Depot Rd
1.281673073,103.8091468,14201,25309.88278,29346.42919,Blk 110 Depot Rd
1.281763977,103.8095887,14209,25359.05808,29356.48047,Aft Hewlett Packard Depot Rd
1.281611684,103.8052188,14211,24872.72121,29339.64562,ISS Intl Sch Depot Rd
1.282186479,103.8068496,14219,25054.22082,29403.20158,Opp Blk 114 Depot Rd
1.273593322,103.8289337,14221,27511.99916,28452.99991,Opp St. Teresa`s Ch Kg Bahru Rd
1.273706702,103.8285789,14229,27472.50959,28465.53689,St. Teresa`s Ch Kg Bahru Rd
1.27101,103.8266722,14231,27260.3117,28167.35002,Keppel DP Blk 519 Kg Bahru Rd
1.271781382,103.8271424,14239,27312.63838,28252.64527,Opp Keppel DP Blk 519 Kg Bahru Rd
1.279143531,103.8168725,14241,26169.68494,29066.71872,Opp Blk 1 Henderson Rd
1.279474057,103.8173299,14249,26220.59048,29103.2663,Blk 1 Henderson Rd
1.277845011,103.8186582,14259,26368.41933,28923.13384,Blk 11 Telok Blangah Cres
1.277584806,103.8199945,14269,26517.13776,28894.36097,Blk 10 Telok Blangah Cres
1.275681943,103.8191485,14271,26422.98682,28683.95268,Al-Amin Mque Telok Blangah Way
1.275915523,103.8192089,14279,26429.70739,28709.78069,Blk 25 Telok Blangah Way
1.276996716,103.8180438,14281,26300.03601,28829.33417,SAFRA Mt Faber Telok Blangah Way
1.274684408,103.8213265,14291,26665.37532,28573.64922,Blk 27 Telok Blangah Way
1.274888204,103.8212713,14299,26659.23602,28596.18399,Opp Blk 27 Telok Blangah Way
1.271289,103.8230259,14309,26854.50865,28198.20169,Blk 41 Telok Blangah Rise
1.273406852,103.8207183,14319,26597.68978,28432.38396,Blk 28 Telok Blangah Rise
1.274349615,103.8094537,14329,25344.02201,28536.63869,Blk 67 Telok Blangah St 32
1.276946111,103.8110681,14331,25523.69397,28823.74424,Opp Blk 70B Telok Blangah Hts
1.276660655,103.811245,14339,25543.39153,28792.17976,Blk 70A Telok Blangah Hts
1.275933889,103.8134739,14341,25791.4432,28711.81574,Opp Blk 59 Telok Blangah Hts
1.275790298,103.8133981,14349,25783.01246,28695.93832,Blk 59 Telok Blangah Hts
1.27275,103.8103611,14351,25445.01254,28359.76064,Aft Blk 48 Telok Blangah Dr
1.272890556,103.8103503,14359,25443.80703,28375.30261,Blk 50 Telok Blangah Dr
1.281536358,103.8036593,14369,24699.16113,29331.31836,The Interlace Depot Rd
1.272438333,103.8237936,14379,26939.94508,28325.2887,Blk 40 Lower Delta Rd
1.274130142,103.8255429,14381,27134.62852,28512.35948,Blk 109 Bt Purmei Ave
1.274281605,103.825009,14389,27075.20374,28529.10772,Opp Blk 109 Bt Purmei Ave
1.27791,103.8085861,14391,25247.47433,28930.32862,Opp Blk 85 Telok Blangah Hts
1.27763662,103.8085855,14399,25247.4093,28900.0997,Blk 85 Telok Blangah Hts
1.27210663,103.8021387,14401,24529.92496,28288.62976,Opp The Furniture Warehse Labrador Villa Rd
1.271574923,103.8017097,14409,24482.17109,28229.83693,Opp Blk 3B Labrador Villa Rd
1.267303384,103.8010177,14419,24405.15663,27757.51307,Cp A Labrador Villa Rd
1.263798333,103.8041983,14429,24759.13217,27369.93852,Cp B Port Rd
1.268328031,103.8243134,14431,26997.79632,27870.79255,Mt Faber Lodge Mt Faber Rd
1.270444833,103.8212942,14441,26661.78351,28104.8589,Marina Deck Mt Faber Rd
1.271423023,103.8192825,14451,26437.89835,28213.02326,Aft Jewel Box Mt Faber Rd
1.264411584,103.8179842,14461,26293.39572,27437.73541,Harbourfront Twr Two Maritime Sq
1.282011691,103.8066498,14471,25031.98175,29383.87462,Blk 114 Depot Rd
1.272185207,103.8217011,14489,26707.06313,28297.30025,Blk 36 Mkt/FC Telok Blangah Rise
1.272788056,103.8079489,14491,25176.55101,28363.97115,Opp Telok Blangah Mkt/FC Telok Blangah Dr
1.272913056,103.8078211,14499,25162.33048,28377.79314,Telok Blangah Mkt/FC Telok Blangah Dr
1.253521934,103.8257032,14519,27152.46372,26233.61069,Resorts World Sentosa Sentosa Gateway
1.274553209,103.8018565,15041,24498.51621,28559.16018,Aft PSA Bldg Alexandra Rd
1.274590541,103.8021634,15049,24532.67878,28563.28775,Bef PSA Bldg Alexandra Rd
1.277183889,103.802485,15051,24568.4685,28850.04635,Alexandra Pt Alexandra Rd
1.276861944,103.8027011,15059,24592.51952,28814.4471,Opp Alexandra Pt Alexandra Rd
1.281424722,103.7870142,15071,22846.6963,29319.00174,Opp Lor Sarhad Sth Buona Vista Rd
1.28072421,103.7868111,15079,22824.09808,29241.5431,Aft Lor Sarhad Sth Buona Vista Rd
1.28290732,103.7878111,15091,22935.38625,29482.93825,Opp Natl Leadership Inst Sth Buona Vista Rd
1.283056201,103.7878935,15099,22944.56143,29499.40057,Natl Leadership Inst Sth Buona Vista Rd
1.286176111,103.7856208,15101,22691.63935,29844.38882,Opp LP 31 Sth Buona Vista Rd
1.285919709,103.7858107,15109,22712.76508,29816.03677,LP 30 Sth Buona Vista Rd
1.286762778,103.7848417,15111,22604.9259,29909.26108,Sci Pk 2/The Galen Sth Buona Vista Rd
1.287038027,103.7850111,15119,22623.78494,29939.69632,Opp Sci Pk 2/The Galen Sth Buona Vista Rd
1.288941421,103.7837304,15121,22481.26061,30150.16665,Sci Pk 2/The Gemini Sth Buona Vista Rd
1.289164678,103.7840187,15129,22513.3425,30174.85262,Opp Sci Pk 2/The Gemini Sth Buona Vista Rd
1.292543437,103.784489,15131,22565.69324,30548.45755,Kent Ridge Stn Sth Buona Vista Rd
1.29241,103.784585,15139,22576.37296,30533.70252,Kent Ridge Stn Exit B Sth Buona Vista Rd
1.272758605,103.8009595,15141,24398.68392,28360.72332,Labrador Pk Stn Pasir Panjang Rd
1.273418719,103.8005555,15149,24353.7216,28433.71588,Labrador Pk Stn/PSA Bldg Pasir Panjang Rd
1.273891929,103.7982221,15151,24094.03557,28486.04448,Opp Mapletree Biz City Pasir Panjang Rd
1.274263038,103.7983935,15159,24113.11319,28527.07951,Mapletree Business City Pasir Panjang Rd
1.274438062,103.7966606,15161,23920.2503,28546.43547,Pasir Panjang Ctr Pasir Panjang Rd
1.274814993,103.7967399,15169,23929.08565,28588.1144,Harbourside Ind Bldg 2 Pasir Panjang Rd
1.291084964,103.7854136,15181,22668.58189,30387.18511,Opp Ascent Science Pk Dr
1.290797795,103.7855026,15189,22678.48588,30355.43118,Ascent Science Pk Dr
1.27581227,103.7926357,15191,23472.31879,28698.39508,Pasir Panjang Stn/Fc Pasir Panjang Rd
1.276042409,103.793184,15199,23533.33885,28723.84162,Opp Currency Hse Pasir Panjang Rd
1.276808191,103.7897086,15201,23146.55772,28808.52423,Aft Pasir Panjang Stn Pasir Panjang Rd
1.277065619,103.7902343,15209,23205.06588,28836.98831,Bef Pasir Panjang Stn Pasir Panjang Rd
1.277924421,103.7864281,15211,22781.46317,28931.95761,Opp Pasir View Pk Pasir Panjang Rd
1.278181141,103.7870103,15219,22846.26081,28960.3432,Pasir View Pk Pasir Panjang Rd
1.279418333,103.7855383,15221,22682.44384,29097.14856,Aft Sth Buona Vista Rd Pasir Panjang Rd
1.27937639,103.7857273,15229,22703.47109,29092.51029,Bef Sth Buona Vista Rd Pasir Panjang Rd
1.294253411,103.7698832,16009,20940.19749,30737.5736,Kent Ridge Ter Clementi Rd
1.282777664,103.7818693,16011,22274.11786,29468.61402,Opp Haw Par Villa Stn Pasir Panjang Rd
1.282780786,103.7821761,16019,22308.26715,29468.95858,Haw Par Villa Stn Pasir Panjang Rd
1.286257931,103.7798103,16021,22044.97302,29853.44893,Opp Gloria Mansion Pasir Panjang Rd
1.286084722,103.7802214,16029,22090.72598,29834.29536,Gloria Mansion Pasir Panjang Rd
1.28800629,103.7784648,16031,21895.23614,30046.77671,Opp S`pore Science Pk II Pasir Panjang Rd
1.287990202,103.7787203,16039,21923.67094,30044.99711,S`pore Science Pk II Pasir Panjang Rd
1.289153986,103.7768984,16041,21720.91066,30173.68679,Opp Luxe Ville Pasir Panjang Rd
1.289137897,103.7773865,16049,21775.23894,30171.90653,Whitehaven Pasir Panjang Rd
1.289851183,103.7749028,16051,21498.82306,30250.78436,The Crystal Tabernacle Ch Pasir Panjang Rd
1.289832237,103.7753404,16059,21547.5227,30248.68827,Jamiyah Halfway Hse Pasir Panjang Rd
1.290462572,103.7735617,16061,21349.57108,30318.39206,Opp Heng Mui Keng Terr Pasir Panjang Rd
1.290829722,103.7731167,16069,21300.04185,30358.9908,Heng Mui Keng Terr Pasir Panjang Rd
1.291283693,103.7710944,16071,21074.98033,30409.19399,Opp Pasir Panjang PO Pasir Panjang Rd
1.291511667,103.7706872,16079,21029.66715,30434.40334,Bef Pasir Panjang PO Pasir Panjang Rd
1.291957778,103.7686614,16081,20804.21047,30483.73767,Aft Palm Green Condo Pasir Panjang Rd
1.292011383,103.7690842,16089,20851.26667,30489.6639,Aft Clementi Rd Pasir Panjang Rd
1.299396667,103.7792311,16091,21980.54763,31306.26453,Opp SIT Dover AYE
1.3006125,103.7781514,16099,21860.38709,31440.70774,SIT Dover AYE
1.289238319,103.7796924,16101,22031.86043,30183.00519,Inst Of Micro-Electronics Science Pk Rd
1.289111693,103.7795084,16109,22011.38692,30169.00397,The Alpha Science Pk Rd
1.28700982,103.7828311,16111,22381.16889,29936.58202,Aries Science Pk Rd
1.286976507,103.7826055,16119,22356.06102,29932.89898,Teletech Pk Science Pk Rd
1.286511301,103.7834514,16121,22450.19672,29881.45697,Galen Science Pk Rd
1.294876391,103.769352,16131,20881.07883,30806.46108,Opp Kent Ridge Ter Clementi Rd
1.295379444,103.7697486,16139,20925.21846,30862.08503,Bef Kent Ridge Ter Clementi Rd
1.297868335,103.7695952,16141,20908.15614,31137.29439,Tentera Diraja Mque Clementi Rd
1.297818334,103.7699403,16149,20946.5552,31131.76454,NUS Fac Of Architecture Clementi Rd
1.300761389,103.7699356,16151,20946.03873,31457.19261,The Japanese Pr Sch Clementi Rd
1.300603334,103.7701703,16159,20972.16619,31439.71502,NUS Fac Of Engrg Clementi Rd
1.301075,103.7736942,16161,21364.33936,31491.85992,Nus Museums Kent Ridge Cres
1.300983333,103.7727042,16169,21254.16098,31481.72647,NUS Raffles Hall Kent Ridge Cres
1.298901502,103.7743823,16171,21440.91825,31251.52379,Yusof Ishak Hse Kent Ridge Cres
1.298981642,103.7741773,16179,21418.10534,31260.38582,Opp Yusof Ishak Hse Kent Ridge Cres
1.296565724,103.7725425,16181,21236.15454,30993.25021,Ctrl Lib Kent Ridge Cres
1.297361,103.772848,16189,21270.15872,31081.18695,Information Technology Kent Ridge Cres
1.296143074,103.7703702,16191,20994.39959,30946.52164,Opp NUS Fac Of Architect Kent Ridge Cres
1.296393036,103.7707292,16199,21034.3499,30974.16014,NUS Fac Of Design & Env Kent Ridge Cres
1.281281001,103.7841189,16201,22524.47527,29303.11583,Barossa Gdns Pasir Panjang Rd
1.281587953,103.7840107,16209,22512.43145,29337.05727,Horizon Residences Pasir Panjang Rd
1.279418611,103.7835758,16211,22464.03336,29097.18345,Wharves Bldg West Coast Highway
1.280158333,103.7836236,16219,22469.35225,29178.97801,Opp Wharves Bldg West Coast Highway
1.282975855,103.7811842,16221,22197.87724,29490.5305,Opp Haw Par Villa Stn West Coast Highway
1.283009073,103.7815996,16229,22244.10182,29494.20271,Haw Par Villa Stn West Coast Highway
1.286359473,103.7785293,16231,21902.41472,29864.67988,Wholesale Ctr West Coast Highway
1.286435278,103.7789344,16239,21947.50052,29873.06106,Opp Wholesale Ctr West Coast Highway
1.289103056,103.7735261,16241,21345.60499,30168.06381,Bef West Coast Pk West Coast Highway
1.289282771,103.7740068,16249,21399.10542,30187.93453,Bef Wholesale Ctr West Coast Highway
1.309821867,103.7681614,16891,20748.61679,32459.05926,Opp Blk 420A Clementi Ave 1
1.307779298,103.7698858,16991,20940.52359,32233.19744,Opp Nan Hua High Sch Clementi Ave 1
1.314915729,103.7641223,17009,20299.11332,33022.3248,Clementi Int Clementi Ave 3
1.293869008,103.7668819,17011,20606.17102,30695.0769,Opp Varsity Pk West Coast Rd
1.293797479,103.7670518,17019,20625.07893,30687.1671,Varsity Pk West Coast Rd
1.296201037,103.7668455,17021,20602.12591,30952.94089,Waseda S Snr High Sch West Coast Rd
1.296945701,103.767103,17029,20630.7843,31035.2813,Opp Waseda S Snr High Sch West Coast Rd
1.301723058,103.7656763,17031,20472.02881,31563.54142,Kent Ridge Sec Sch West Coast Rd
1.301531646,103.7660643,17039,20515.20159,31542.37493,Opp Kent Ridge Sec Sch West Coast Rd
1.304210157,103.7645595,17041,20347.74649,31838.55556,Blk 726 Clementi West Mkt West Coast Rd
1.304706382,103.7645982,17049,20352.05267,31893.42548,Blk 601 West Coast Rd
1.3172641,103.7624015,17051,20107.61232,33282.00119,Opp Regent Pk Clementi Ave 6
1.316943333,103.7617011,17059,20029.6696,33246.53464,Regent Pk Clementi Ave 6
1.307758348,103.7618051,17061,20041.20882,32230.90505,Blk 701 West Coast Rd
1.307766372,103.7621407,17069,20078.55834,32231.79126,Opp Blk 701 West Coast Rd
1.308917819,103.7604443,17071,19889.77656,32359.11791,Blk 513 West Coast Rd
1.309683042,103.7599936,17079,19839.61676,32443.7339,Blk 512 West Coast Rd
